,StatTime,Total,Date,Time,Month,Day_of_month,weekly_day_index,Week_label,Holiday
1232,2019-04-13 12:00:00.000,3,2019-04-13,12:00:00,April,13,5,Saturday,False
1233,2019-04-13 13:00:00.000,6,2019-04-13,13:00:00,April,13,5,Saturday,False
1234,2019-04-13 14:00:00.000,4,2019-04-13,14:00:00,April,13,5,Saturday,False
1235,2019-04-13 15:00:00.000,12,2019-04-13,15:00:00,April,13,5,Saturday,False
1236,2019-04-13 16:00:00.000,16,2019-04-13,16:00:00,April,13,5,Saturday,False
1237,2019-04-13 17:00:00.000,7,2019-04-13,17:00:00,April,13,5,Saturday,False
1238,2019-04-13 18:00:00.000,10,2019-04-13,18:00:00,April,13,5,Saturday,False
1239,2019-04-13 19:00:00.000,7,2019-04-13,19:00:00,April,13,5,Saturday,False
1240,2019-04-13 20:00:00.000,10,2019-04-13,20:00:00,April,13,5,Saturday,False
1241,2019-04-13 21:00:00.000,6,2019-04-13,21:00:00,April,13,5,Saturday,False
1242,2019-04-13 22:00:00.000,3,2019-04-13,22:00:00,April,13,5,Saturday,False
1243,2019-04-13 23:00:00.000,3,2019-04-13,23:00:00,April,13,5,Saturday,False
1244,2019-04-14 00:00:00.000,1,2019-04-14,00:00:00,April,14,6,Sunday,False
1245,2019-04-14 01:00:00.000,3,2019-04-14,01:00:00,April,14,6,Sunday,False
1246,2019-04-14 02:00:00.000,3,2019-04-14,02:00:00,April,14,6,Sunday,False
1247,2019-04-14 12:00:00.000,1,2019-04-14,12:00:00,April,14,6,Sunday,False
1248,2019-04-14 13:00:00.000,3,2019-04-14,13:00:00,April,14,6,Sunday,False
1249,2019-04-14 14:00:00.000,5,2019-04-14,14:00:00,April,14,6,Sunday,False
1250,2019-04-14 15:00:00.000,3,2019-04-14,15:00:00,April,14,6,Sunday,False
1251,2019-04-14 16:00:00.000,5,2019-04-14,16:00:00,April,14,6,Sunday,False
1252,2019-04-14 17:00:00.000,2,2019-04-14,17:00:00,April,14,6,Sunday,False
1253,2019-04-14 18:00:00.000,1,2019-04-14,18:00:00,April,14,6,Sunday,False
1254,2019-04-14 19:00:00.000,6,2019-04-14,19:00:00,April,14,6,Sunday,False
1255,2019-04-14 20:00:00.000,2,2019-04-14,20:00:00,April,14,6,Sunday,False
1256,2019-04-14 21:00:00.000,1,2019-04-14,21:00:00,April,14,6,Sunday,False
1257,2019-04-14 22:00:00.000,4,2019-04-14,22:00:00,April,14,6,Sunday,False
1258,2019-04-14 23:00:00.000,3,2019-04-14,23:00:00,April,14,6,Sunday,False
1259,2019-04-15 00:00:00.000,2,2019-04-15,00:00:00,April,15,0,Monday,True
1260,2019-04-15 01:00:00.000,2,2019-04-15,01:00:00,April,15,0,Monday,True
1261,2019-04-15 06:00:00.000,1,2019-04-15,06:00:00,April,15,0,Monday,True
1262,2019-04-15 10:00:00.000,1,2019-04-15,10:00:00,April,15,0,Monday,True
1263,2019-04-15 11:00:00.000,4,2019-04-15,11:00:00,April,15,0,Monday,True
1264,2019-04-15 12:00:00.000,3,2019-04-15,12:00:00,April,15,0,Monday,True
1265,2019-04-15 13:00:00.000,4,2019-04-15,13:00:00,April,15,0,Monday,True
1266,2019-04-15 14:00:00.000,1,2019-04-15,14:00:00,April,15,0,Monday,True
1267,2019-04-15 15:00:00.000,1,2019-04-15,15:00:00,April,15,0,Monday,True
1268,2019-04-15 16:00:00.000,2,2019-04-15,16:00:00,April,15,0,Monday,True
1269,2019-04-15 17:00:00.000,1,2019-04-15,17:00:00,April,15,0,Monday,True
1270,2019-04-15 18:00:00.000,3,2019-04-15,18:00:00,April,15,0,Monday,True
1271,2019-04-15 19:00:00.000,3,2019-04-15,19:00:00,April,15,0,Monday,True
1272,2019-04-15 20:00:00.000,9,2019-04-15,20:00:00,April,15,0,Monday,True
1273,2019-04-15 21:00:00.000,3,2019-04-15,21:00:00,April,15,0,Monday,True
1274,2019-04-15 22:00:00.000,10,2019-04-15,22:00:00,April,15,0,Monday,True
1275,2019-04-15 23:00:00.000,3,2019-04-15,23:00:00,April,15,0,Monday,True
1276,2019-04-16 00:00:00.000,4,2019-04-16,00:00:00,April,16,1,Tuesday,True
1277,2019-04-16 01:00:00.000,1,2019-04-16,01:00:00,April,16,1,Tuesday,True
1278,2019-04-16 03:00:00.000,1,2019-04-16,03:00:00,April,16,1,Tuesday,True
1279,2019-04-16 05:00:00.000,2,2019-04-16,05:00:00,April,16,1,Tuesday,True
1280,2019-04-16 08:00:00.000,1,2019-04-16,08:00:00,April,16,1,Tuesday,True
1281,2019-04-16 11:00:00.000,3,2019-04-16,11:00:00,April,16,1,Tuesday,True
1282,2019-04-16 12:00:00.000,4,2019-04-16,12:00:00,April,16,1,Tuesday,True
1283,2019-04-16 13:00:00.000,8,2019-04-16,13:00:00,April,16,1,Tuesday,True
1284,2019-04-16 15:00:00.000,7,2019-04-16,15:00:00,April,16,1,Tuesday,True
1285,2019-04-16 16:00:00.000,3,2019-04-16,16:00:00,April,16,1,Tuesday,True
1286,2019-04-16 17:00:00.000,2,2019-04-16,17:00:00,April,16,1,Tuesday,True
1287,2019-04-16 18:00:00.000,3,2019-04-16,18:00:00,April,16,1,Tuesday,True
1288,2019-04-16 19:00:00.000,3,2019-04-16,19:00:00,April,16,1,Tuesday,True
1289,2019-04-16 20:00:00.000,8,2019-04-16,20:00:00,April,16,1,Tuesday,True
1290,2019-04-16 22:00:00.000,3,2019-04-16,22:00:00,April,16,1,Tuesday,True
1291,2019-04-16 23:00:00.000,5,2019-04-16,23:00:00,April,16,1,Tuesday,True
1292,2019-04-17 00:00:00.000,2,2019-04-17,00:00:00,April,17,2,Wednesday,True
1293,2019-04-17 03:00:00.000,1,2019-04-17,03:00:00,April,17,2,Wednesday,True
1294,2019-04-17 10:00:00.000,1,2019-04-17,10:00:00,April,17,2,Wednesday,True
1295,2019-04-17 11:00:00.000,5,2019-04-17,11:00:00,April,17,2,Wednesday,True
1296,2019-04-17 12:00:00.000,3,2019-04-17,12:00:00,April,17,2,Wednesday,True
1297,2019-04-17 13:00:00.000,2,2019-04-17,13:00:00,April,17,2,Wednesday,True
1298,2019-04-17 14:00:00.000,4,2019-04-17,14:00:00,April,17,2,Wednesday,True
1299,2019-04-17 15:00:00.000,1,2019-04-17,15:00:00,April,17,2,Wednesday,True
1300,2019-04-17 16:00:00.000,6,2019-04-17,16:00:00,April,17,2,Wednesday,True
1301,2019-04-17 17:00:00.000,4,2019-04-17,17:00:00,April,17,2,Wednesday,True
1302,2019-04-17 19:00:00.000,5,2019-04-17,19:00:00,April,17,2,Wednesday,True
1303,2019-04-17 20:00:00.000,4,2019-04-17,20:00:00,April,17,2,Wednesday,True
1304,2019-04-17 21:00:00.000,13,2019-04-17,21:00:00,April,17,2,Wednesday,True
1305,2019-04-17 22:00:00.000,1,2019-04-17,22:00:00,April,17,2,Wednesday,True
1306,2019-04-17 23:00:00.000,7,2019-04-17,23:00:00,April,17,2,Wednesday,True
1307,2019-04-18 01:00:00.000,2,2019-04-18,01:00:00,April,18,3,Thursday,True
1308,2019-04-18 02:00:00.000,1,2019-04-18,02:00:00,April,18,3,Thursday,True
1309,2019-04-18 03:00:00.000,2,2019-04-18,03:00:00,April,18,3,Thursday,True
1310,2019-04-18 09:00:00.000,1,2019-04-18,09:00:00,April,18,3,Thursday,True
1311,2019-04-18 10:00:00.000,3,2019-04-18,10:00:00,April,18,3,Thursday,True
1312,2019-04-18 11:00:00.000,4,2019-04-18,11:00:00,April,18,3,Thursday,True
1313,2019-04-18 12:00:00.000,4,2019-04-18,12:00:00,April,18,3,Thursday,True
1314,2019-04-18 13:00:00.000,3,2019-04-18,13:00:00,April,18,3,Thursday,True
1315,2019-04-18 14:00:00.000,8,2019-04-18,14:00:00,April,18,3,Thursday,True
1316,2019-04-18 15:00:00.000,6,2019-04-18,15:00:00,April,18,3,Thursday,True
1317,2019-04-18 16:00:00.000,5,2019-04-18,16:00:00,April,18,3,Thursday,True
1318,2019-04-18 17:00:00.000,9,2019-04-18,17:00:00,April,18,3,Thursday,True
1319,2019-04-18 18:00:00.000,3,2019-04-18,18:00:00,April,18,3,Thursday,True
1320,2019-04-18 19:00:00.000,10,2019-04-18,19:00:00,April,18,3,Thursday,True
1321,2019-04-18 20:00:00.000,20,2019-04-18,20:00:00,April,18,3,Thursday,True
1322,2019-04-18 21:00:00.000,14,2019-04-18,21:00:00,April,18,3,Thursday,True
1323,2019-04-18 22:00:00.000,4,2019-04-18,22:00:00,April,18,3,Thursday,True
1324,2019-04-18 23:00:00.000,6,2019-04-18,23:00:00,April,18,3,Thursday,True
1325,2019-04-19 00:00:00.000,4,2019-04-19,00:00:00,April,19,4,Friday,True
1326,2019-04-19 02:00:00.000,2,2019-04-19,02:00:00,April,19,4,Friday,True
1327,2019-04-19 03:00:00.000,4,2019-04-19,03:00:00,April,19,4,Friday,True
1328,2019-04-19 06:00:00.000,1,2019-04-19,06:00:00,April,19,4,Friday,True
1329,2019-04-19 11:00:00.000,3,2019-04-19,11:00:00,April,19,4,Friday,True
1330,2019-04-19 12:00:00.000,2,2019-04-19,12:00:00,April,19,4,Friday,True
1331,2019-04-19 13:00:00.000,4,2019-04-19,13:00:00,April,19,4,Friday,True
1332,2019-04-19 14:00:00.000,5,2019-04-19,14:00:00,April,19,4,Friday,True
1333,2019-04-19 15:00:00.000,6,2019-04-19,15:00:00,April,19,4,Friday,True
1334,2019-04-19 16:00:00.000,11,2019-04-19,16:00:00,April,19,4,Friday,True
1335,2019-04-19 17:00:00.000,4,2019-04-19,17:00:00,April,19,4,Friday,True
1336,2019-04-19 18:00:00.000,4,2019-04-19,18:00:00,April,19,4,Friday,True
1337,2019-04-19 19:00:00.000,8,2019-04-19,19:00:00,April,19,4,Friday,True
1338,2019-04-19 20:00:00.000,8,2019-04-19,20:00:00,April,19,4,Friday,True
1339,2019-04-19 21:00:00.000,6,2019-04-19,21:00:00,April,19,4,Friday,True
1340,2019-04-19 22:00:00.000,1,2019-04-19,22:00:00,April,19,4,Friday,True
1341,2019-04-20 14:00:00.000,5,2019-04-20,14:00:00,April,20,5,Saturday,False
1342,2019-04-20 15:00:00.000,11,2019-04-20,15:00:00,April,20,5,Saturday,False
1343,2019-04-20 16:00:00.000,5,2019-04-20,16:00:00,April,20,5,Saturday,False
1344,2019-04-20 17:00:00.000,5,2019-04-20,17:00:00,April,20,5,Saturday,False
1345,2019-04-20 18:00:00.000,3,2019-04-20,18:00:00,April,20,5,Saturday,False
1346,2019-04-20 19:00:00.000,6,2019-04-20,19:00:00,April,20,5,Saturday,False
1347,2019-04-20 20:00:00.000,3,2019-04-20,20:00:00,April,20,5,Saturday,False
1348,2019-04-20 21:00:00.000,8,2019-04-20,21:00:00,April,20,5,Saturday,False
1349,2019-04-20 22:00:00.000,12,2019-04-20,22:00:00,April,20,5,Saturday,False
1350,2019-04-20 23:00:00.000,5,2019-04-20,23:00:00,April,20,5,Saturday,False
1351,2019-04-21 01:00:00.000,1,2019-04-21,01:00:00,April,21,6,Sunday,False
1352,2019-04-21 03:00:00.000,1,2019-04-21,03:00:00,April,21,6,Sunday,False
1353,2019-04-21 04:00:00.000,1,2019-04-21,04:00:00,April,21,6,Sunday,False
1354,2019-04-21 11:00:00.000,2,2019-04-21,11:00:00,April,21,6,Sunday,False
1355,2019-04-21 12:00:00.000,4,2019-04-21,12:00:00,April,21,6,Sunday,False
1356,2019-04-21 13:00:00.000,5,2019-04-21,13:00:00,April,21,6,Sunday,False
1357,2019-04-21 14:00:00.000,6,2019-04-21,14:00:00,April,21,6,Sunday,False
1358,2019-04-21 15:00:00.000,7,2019-04-21,15:00:00,April,21,6,Sunday,False
1359,2019-04-21 16:00:00.000,3,2019-04-21,16:00:00,April,21,6,Sunday,False
1360,2019-04-21 17:00:00.000,3,2019-04-21,17:00:00,April,21,6,Sunday,False
1361,2019-04-21 18:00:00.000,2,2019-04-21,18:00:00,April,21,6,Sunday,False
1362,2019-04-21 19:00:00.000,3,2019-04-21,19:00:00,April,21,6,Sunday,False
1363,2019-04-21 20:00:00.000,8,2019-04-21,20:00:00,April,21,6,Sunday,False
1364,2019-04-21 21:00:00.000,1,2019-04-21,21:00:00,April,21,6,Sunday,False
1365,2019-04-21 22:00:00.000,3,2019-04-21,22:00:00,April,21,6,Sunday,False
1366,2019-04-21 23:00:00.000,3,2019-04-21,23:00:00,April,21,6,Sunday,False
1367,2019-04-22 00:00:00.000,4,2019-04-22,00:00:00,April,22,0,Monday,True
1368,2019-04-22 01:00:00.000,1,2019-04-22,01:00:00,April,22,0,Monday,True
1369,2019-04-22 03:00:00.000,3,2019-04-22,03:00:00,April,22,0,Monday,True
1370,2019-04-22 10:00:00.000,2,2019-04-22,10:00:00,April,22,0,Monday,True
1371,2019-04-22 11:00:00.000,1,2019-04-22,11:00:00,April,22,0,Monday,True
1372,2019-04-22 12:00:00.000,2,2019-04-22,12:00:00,April,22,0,Monday,True
1373,2019-04-22 13:00:00.000,6,2019-04-22,13:00:00,April,22,0,Monday,True
1374,2019-04-22 14:00:00.000,2,2019-04-22,14:00:00,April,22,0,Monday,True
1375,2019-04-22 15:00:00.000,4,2019-04-22,15:00:00,April,22,0,Monday,True
1376,2019-04-22 16:00:00.000,6,2019-04-22,16:00:00,April,22,0,Monday,True
1377,2019-04-22 18:00:00.000,8,2019-04-22,18:00:00,April,22,0,Monday,True
1378,2019-04-22 19:00:00.000,7,2019-04-22,19:00:00,April,22,0,Monday,True
1379,2019-04-22 20:00:00.000,3,2019-04-22,20:00:00,April,22,0,Monday,True
1380,2019-04-22 21:00:00.000,4,2019-04-22,21:00:00,April,22,0,Monday,True
1381,2019-04-22 22:00:00.000,7,2019-04-22,22:00:00,April,22,0,Monday,True
1382,2019-04-22 23:00:00.000,2,2019-04-22,23:00:00,April,22,0,Monday,True
1383,2019-04-23 00:00:00.000,7,2019-04-23,00:00:00,April,23,1,Tuesday,True
1384,2019-04-23 01:00:00.000,4,2019-04-23,01:00:00,April,23,1,Tuesday,True
1385,2019-04-23 04:00:00.000,1,2019-04-23,04:00:00,April,23,1,Tuesday,True
1386,2019-04-23 07:00:00.000,1,2019-04-23,07:00:00,April,23,1,Tuesday,True
1387,2019-04-23 11:00:00.000,1,2019-04-23,11:00:00,April,23,1,Tuesday,True
1388,2019-04-23 12:00:00.000,3,2019-04-23,12:00:00,April,23,1,Tuesday,True
1389,2019-04-23 13:00:00.000,2,2019-04-23,13:00:00,April,23,1,Tuesday,True
1390,2019-04-23 14:00:00.000,1,2019-04-23,14:00:00,April,23,1,Tuesday,True
1391,2019-04-23 15:00:00.000,2,2019-04-23,15:00:00,April,23,1,Tuesday,True
1392,2019-04-23 16:00:00.000,3,2019-04-23,16:00:00,April,23,1,Tuesday,True
1393,2019-04-23 17:00:00.000,4,2019-04-23,17:00:00,April,23,1,Tuesday,True
1394,2019-04-23 18:00:00.000,5,2019-04-23,18:00:00,April,23,1,Tuesday,True
1395,2019-04-23 19:00:00.000,2,2019-04-23,19:00:00,April,23,1,Tuesday,True
1396,2019-04-23 20:00:00.000,6,2019-04-23,20:00:00,April,23,1,Tuesday,True
1397,2019-04-23 21:00:00.000,6,2019-04-23,21:00:00,April,23,1,Tuesday,True
1398,2019-04-23 22:00:00.000,8,2019-04-23,22:00:00,April,23,1,Tuesday,True
1399,2019-04-23 23:00:00.000,3,2019-04-23,23:00:00,April,23,1,Tuesday,True
1400,2019-04-24 00:00:00.000,3,2019-04-24,00:00:00,April,24,2,Wednesday,True
1401,2019-04-24 01:00:00.000,5,2019-04-24,01:00:00,April,24,2,Wednesday,True
1402,2019-04-24 02:00:00.000,3,2019-04-24,02:00:00,April,24,2,Wednesday,True
1403,2019-04-24 03:00:00.000,1,2019-04-24,03:00:00,April,24,2,Wednesday,True
1404,2019-04-24 05:00:00.000,2,2019-04-24,05:00:00,April,24,2,Wednesday,True
1405,2019-04-24 09:00:00.000,1,2019-04-24,09:00:00,April,24,2,Wednesday,True
1406,2019-04-24 10:00:00.000,2,2019-04-24,10:00:00,April,24,2,Wednesday,True
1407,2019-04-24 11:00:00.000,2,2019-04-24,11:00:00,April,24,2,Wednesday,True
1408,2019-04-24 12:00:00.000,4,2019-04-24,12:00:00,April,24,2,Wednesday,True
1409,2019-04-24 13:00:00.000,4,2019-04-24,13:00:00,April,24,2,Wednesday,True
1410,2019-04-24 14:00:00.000,2,2019-04-24,14:00:00,April,24,2,Wednesday,True
1411,2019-04-24 15:00:00.000,4,2019-04-24,15:00:00,April,24,2,Wednesday,True
1412,2019-04-24 16:00:00.000,3,2019-04-24,16:00:00,April,24,2,Wednesday,True
1413,2019-04-24 17:00:00.000,5,2019-04-24,17:00:00,April,24,2,Wednesday,True
1414,2019-04-24 18:00:00.000,3,2019-04-24,18:00:00,April,24,2,Wednesday,True
1415,2019-04-24 19:00:00.000,3,2019-04-24,19:00:00,April,24,2,Wednesday,True
1416,2019-04-24 20:00:00.000,3,2019-04-24,20:00:00,April,24,2,Wednesday,True
1417,2019-04-24 21:00:00.000,18,2019-04-24,21:00:00,April,24,2,Wednesday,True
1418,2019-04-24 22:00:00.000,8,2019-04-24,22:00:00,April,24,2,Wednesday,True
1419,2019-04-24 23:00:00.000,7,2019-04-24,23:00:00,April,24,2,Wednesday,True
1420,2019-04-25 00:00:00.000,6,2019-04-25,00:00:00,April,25,3,Thursday,True
1421,2019-04-25 03:00:00.000,1,2019-04-25,03:00:00,April,25,3,Thursday,True
1422,2019-04-25 04:00:00.000,1,2019-04-25,04:00:00,April,25,3,Thursday,True
1423,2019-04-25 09:00:00.000,2,2019-04-25,09:00:00,April,25,3,Thursday,True
1424,2019-04-25 10:00:00.000,1,2019-04-25,10:00:00,April,25,3,Thursday,True
1425,2019-04-25 11:00:00.000,2,2019-04-25,11:00:00,April,25,3,Thursday,True
1426,2019-04-25 12:00:00.000,6,2019-04-25,12:00:00,April,25,3,Thursday,True
1427,2019-04-25 13:00:00.000,5,2019-04-25,13:00:00,April,25,3,Thursday,True
1428,2019-04-25 14:00:00.000,3,2019-04-25,14:00:00,April,25,3,Thursday,True
1429,2019-04-25 15:00:00.000,4,2019-04-25,15:00:00,April,25,3,Thursday,True
1430,2019-04-25 16:00:00.000,4,2019-04-25,16:00:00,April,25,3,Thursday,True
1431,2019-04-25 17:00:00.000,10,2019-04-25,17:00:00,April,25,3,Thursday,True
1432,2019-04-25 18:00:00.000,3,2019-04-25,18:00:00,April,25,3,Thursday,True
1433,2019-04-25 19:00:00.000,2,2019-04-25,19:00:00,April,25,3,Thursday,True
1434,2019-04-25 20:00:00.000,7,2019-04-25,20:00:00,April,25,3,Thursday,True
1435,2019-04-25 21:00:00.000,12,2019-04-25,21:00:00,April,25,3,Thursday,True
1436,2019-04-25 22:00:00.000,7,2019-04-25,22:00:00,April,25,3,Thursday,True
1437,2019-04-26 23:00:00.000,10,2019-04-26,23:00:00,April,26,4,Friday,True
1438,2019-04-27 00:00:00.000,1,2019-04-27,00:00:00,April,27,5,Saturday,False
1439,2019-04-27 01:00:00.000,3,2019-04-27,01:00:00,April,27,5,Saturday,False
1440,2019-04-27 02:00:00.000,4,2019-04-27,02:00:00,April,27,5,Saturday,False
1441,2019-04-27 03:00:00.000,1,2019-04-27,03:00:00,April,27,5,Saturday,False
1442,2019-04-27 10:00:00.000,2,2019-04-27,10:00:00,April,27,5,Saturday,False
1443,2019-04-27 12:00:00.000,2,2019-04-27,12:00:00,April,27,5,Saturday,False
1444,2019-04-27 13:00:00.000,3,2019-04-27,13:00:00,April,27,5,Saturday,False
1445,2019-04-27 14:00:00.000,5,2019-04-27,14:00:00,April,27,5,Saturday,False
1446,2019-04-27 15:00:00.000,5,2019-04-27,15:00:00,April,27,5,Saturday,False
1447,2019-04-27 16:00:00.000,19,2019-04-27,16:00:00,April,27,5,Saturday,False
1448,2019-04-27 17:00:00.000,13,2019-04-27,17:00:00,April,27,5,Saturday,False
1449,2019-04-27 18:00:00.000,5,2019-04-27,18:00:00,April,27,5,Saturday,False
1450,2019-04-27 19:00:00.000,5,2019-04-27,19:00:00,April,27,5,Saturday,False
1451,2019-04-27 20:00:00.000,6,2019-04-27,20:00:00,April,27,5,Saturday,False
1452,2019-04-27 21:00:00.000,5,2019-04-27,21:00:00,April,27,5,Saturday,False
1453,2019-04-27 22:00:00.000,5,2019-04-27,22:00:00,April,27,5,Saturday,False
1454,2019-04-28 23:00:00.000,1,2019-04-28,23:00:00,April,28,6,Sunday,False
1455,2019-04-29 00:00:00.000,2,2019-04-29,00:00:00,April,29,0,Monday,True
1456,2019-04-29 01:00:00.000,12,2019-04-29,01:00:00,April,29,0,Monday,True
1457,2019-04-29 03:00:00.000,1,2019-04-29,03:00:00,April,29,0,Monday,True
1458,2019-04-29 10:00:00.000,1,2019-04-29,10:00:00,April,29,0,Monday,True
1459,2019-04-29 11:00:00.000,3,2019-04-29,11:00:00,April,29,0,Monday,True
1460,2019-04-29 12:00:00.000,5,2019-04-29,12:00:00,April,29,0,Monday,True
1461,2019-04-29 13:00:00.000,6,2019-04-29,13:00:00,April,29,0,Monday,True
1462,2019-04-29 14:00:00.000,5,2019-04-29,14:00:00,April,29,0,Monday,True
1463,2019-04-29 15:00:00.000,6,2019-04-29,15:00:00,April,29,0,Monday,True
1464,2019-04-29 16:00:00.000,4,2019-04-29,16:00:00,April,29,0,Monday,True
1465,2019-04-29 17:00:00.000,3,2019-04-29,17:00:00,April,29,0,Monday,True
1466,2019-04-29 18:00:00.000,2,2019-04-29,18:00:00,April,29,0,Monday,True
1467,2019-04-29 19:00:00.000,8,2019-04-29,19:00:00,April,29,0,Monday,True
1468,2019-04-29 20:00:00.000,2,2019-04-29,20:00:00,April,29,0,Monday,True
1469,2019-04-29 21:00:00.000,5,2019-04-29,21:00:00,April,29,0,Monday,True
1470,2019-04-29 22:00:00.000,15,2019-04-29,22:00:00,April,29,0,Monday,True
1471,2019-04-30 23:00:00.000,16,2019-04-30,23:00:00,April,30,1,Tuesday,True
1472,2019-05-01 00:00:00.000,5,2019-05-01,00:00:00,May,1,2,Wednesday,False
1473,2019-05-01 01:00:00.000,3,2019-05-01,01:00:00,May,1,2,Wednesday,False
1474,2019-05-01 02:00:00.000,2,2019-05-01,02:00:00,May,1,2,Wednesday,False
1475,2019-05-01 10:00:00.000,1,2019-05-01,10:00:00,May,1,2,Wednesday,False
1476,2019-05-01 12:00:00.000,3,2019-05-01,12:00:00,May,1,2,Wednesday,False
1477,2019-05-01 13:00:00.000,7,2019-05-01,13:00:00,May,1,2,Wednesday,False
1478,2019-05-01 14:00:00.000,8,2019-05-01,14:00:00,May,1,2,Wednesday,False
1479,2019-05-01 15:00:00.000,8,2019-05-01,15:00:00,May,1,2,Wednesday,False
1480,2019-05-01 16:00:00.000,7,2019-05-01,16:00:00,May,1,2,Wednesday,False
1481,2019-05-01 17:00:00.000,4,2019-05-01,17:00:00,May,1,2,Wednesday,False
1482,2019-05-01 18:00:00.000,8,2019-05-01,18:00:00,May,1,2,Wednesday,False
1483,2019-05-01 20:00:00.000,7,2019-05-01,20:00:00,May,1,2,Wednesday,False
1484,2019-05-01 21:00:00.000,10,2019-05-01,21:00:00,May,1,2,Wednesday,False
1485,2019-05-01 22:00:00.000,6,2019-05-01,22:00:00,May,1,2,Wednesday,False
1486,2019-05-02 19:00:00.000,4,2019-05-02,19:00:00,May,2,3,Thursday,True
1487,2019-05-02 20:00:00.000,7,2019-05-02,20:00:00,May,2,3,Thursday,True
1488,2019-05-02 21:00:00.000,13,2019-05-02,21:00:00,May,2,3,Thursday,True
1489,2019-05-02 22:00:00.000,6,2019-05-02,22:00:00,May,2,3,Thursday,True
1490,2019-05-02 23:00:00.000,6,2019-05-02,23:00:00,May,2,3,Thursday,True
1491,2019-05-03 00:00:00.000,5,2019-05-03,00:00:00,May,3,4,Friday,True
1492,2019-05-03 01:00:00.000,2,2019-05-03,01:00:00,May,3,4,Friday,True
1493,2019-05-03 04:00:00.000,2,2019-05-03,04:00:00,May,3,4,Friday,True
1494,2019-05-03 07:00:00.000,1,2019-05-03,07:00:00,May,3,4,Friday,True
1495,2019-05-03 08:00:00.000,2,2019-05-03,08:00:00,May,3,4,Friday,True
1496,2019-05-03 10:00:00.000,3,2019-05-03,10:00:00,May,3,4,Friday,True
1497,2019-05-03 11:00:00.000,5,2019-05-03,11:00:00,May,3,4,Friday,True
1498,2019-05-03 12:00:00.000,4,2019-05-03,12:00:00,May,3,4,Friday,True
1499,2019-05-03 13:00:00.000,19,2019-05-03,13:00:00,May,3,4,Friday,True
1500,2019-05-03 14:00:00.000,16,2019-05-03,14:00:00,May,3,4,Friday,True
1501,2019-05-03 15:00:00.000,8,2019-05-03,15:00:00,May,3,4,Friday,True
1502,2019-05-03 16:00:00.000,13,2019-05-03,16:00:00,May,3,4,Friday,True
1503,2019-05-03 17:00:00.000,8,2019-05-03,17:00:00,May,3,4,Friday,True
1504,2019-05-03 18:00:00.000,4,2019-05-03,18:00:00,May,3,4,Friday,True
1505,2019-05-03 19:00:00.000,9,2019-05-03,19:00:00,May,3,4,Friday,True
1506,2019-05-03 20:00:00.000,7,2019-05-03,20:00:00,May,3,4,Friday,True
1507,2019-05-03 21:00:00.000,8,2019-05-03,21:00:00,May,3,4,Friday,True
1508,2019-05-03 22:00:00.000,13,2019-05-03,22:00:00,May,3,4,Friday,True
1509,2019-05-03 23:00:00.000,5,2019-05-03,23:00:00,May,3,4,Friday,True
1510,2019-05-04 00:00:00.000,8,2019-05-04,00:00:00,May,4,5,Saturday,False
1511,2019-05-04 01:00:00.000,3,2019-05-04,01:00:00,May,4,5,Saturday,False
1512,2019-05-04 02:00:00.000,1,2019-05-04,02:00:00,May,4,5,Saturday,False
1513,2019-05-04 07:00:00.000,1,2019-05-04,07:00:00,May,4,5,Saturday,False
1514,2019-05-04 09:00:00.000,1,2019-05-04,09:00:00,May,4,5,Saturday,False
1515,2019-05-04 10:00:00.000,1,2019-05-04,10:00:00,May,4,5,Saturday,False
1516,2019-05-04 11:00:00.000,2,2019-05-04,11:00:00,May,4,5,Saturday,False
1517,2019-05-04 12:00:00.000,9,2019-05-04,12:00:00,May,4,5,Saturday,False
1518,2019-05-04 13:00:00.000,9,2019-05-04,13:00:00,May,4,5,Saturday,False
1519,2019-05-04 14:00:00.000,11,2019-05-04,14:00:00,May,4,5,Saturday,False
1520,2019-05-04 15:00:00.000,6,2019-05-04,15:00:00,May,4,5,Saturday,False
1521,2019-05-04 16:00:00.000,7,2019-05-04,16:00:00,May,4,5,Saturday,False
1522,2019-05-04 17:00:00.000,16,2019-05-04,17:00:00,May,4,5,Saturday,False
1523,2019-05-04 18:00:00.000,7,2019-05-04,18:00:00,May,4,5,Saturday,False
1524,2019-05-04 19:00:00.000,11,2019-05-04,19:00:00,May,4,5,Saturday,False
1525,2019-05-04 20:00:00.000,8,2019-05-04,20:00:00,May,4,5,Saturday,False
1526,2019-05-04 21:00:00.000,5,2019-05-04,21:00:00,May,4,5,Saturday,False
1527,2019-05-04 22:00:00.000,6,2019-05-04,22:00:00,May,4,5,Saturday,False
1528,2019-05-04 23:00:00.000,4,2019-05-04,23:00:00,May,4,5,Saturday,False
1529,2019-05-05 00:00:00.000,4,2019-05-05,00:00:00,May,5,6,Sunday,False
1530,2019-05-05 01:00:00.000,4,2019-05-05,01:00:00,May,5,6,Sunday,False
1531,2019-05-05 02:00:00.000,2,2019-05-05,02:00:00,May,5,6,Sunday,False
1532,2019-05-05 08:00:00.000,1,2019-05-05,08:00:00,May,5,6,Sunday,False
1533,2019-05-05 13:00:00.000,8,2019-05-05,13:00:00,May,5,6,Sunday,False
1534,2019-05-05 15:00:00.000,1,2019-05-05,15:00:00,May,5,6,Sunday,False
